timestamp,fen
1764356342,rnq1kbnr/p3pppp/bp1p4/2p5/4P2P/2N2NPR/PPPP1P2/R1BQKB2
1764356344,rn2kbnr/p3pppp/bp1p4/2p5/4P2P/2N2NPq/PPPP1P2/R1BQKB2
1764356348,rn2kbnr/p3pppp/bp1p4/2p5/4P2P/2N2NPB/PPPP1P2/R1BQK3
1764356355,r3kbnr/p2npppp/bp1p4/2p5/4P2P/2N2NPB/PPPP1P2/R1BQK3
1764356358,r3kbnr/p2npppp/bp1p4/2p3N1/4P2P/2N3PB/PPPP1P2/R1BQK3
1764356361,r3kbnr/p3pppp/bp1p4/2p1n1N1/4P2P/2N3PB/PPPP1P2/R1BQK3
1764356364,r3kbnr/p3pppp/bp1pN3/2p1n3/4P2P/2N3PB/PPPP1P2/R1BQK3
1764356368,r4bnr/p2kpppp/bp1pN3/2p1n3/4P2P/2N3PB/PPPP1P2/R1BQK3
1764356373,r4bnr/p2kppNp/bp1p4/2p1n3/4P2P/2N3PB/PPPP1P2/R1BQK3
1764356382,r2k1bnr/p3ppNp/bp1p4/2p1n3/4P2P/2N3PB/PPPP1P2/R1BQK3
1764356383,r2k1bnr/p3ppNp/bp1p4/2pNn3/4P2P/6PB/PPPP1P2/R1BQK3
1764356384,r2k2nr/p3ppbp/bp1p4/2pNn3/4P2P/6PB/PPPP1P2/R1BQK3
1764356391,r2k2nr/p3ppbp/bp1p4/2pNn2Q/4P2P/6PB/PPPP1P2/R1B1K3
1764356395,r2k2nr/p3p1bp/bp1p1p2/2pNn2Q/4P2P/6PB/PPPP1P2/R1B1K3
1764356397,r2k2nr/p3p1bp/bp1p1N2/2p1n2Q/4P2P/6PB/PPPP1P2/R1B1K3
1764356400,r2k2nr/p5bp/bp1p1p2/2p1n2Q/4P2P/6PB/PPPP1P2/R1B1K3
1764356403,r2k2nr/p5bp/bp1p1p2/2p1nQ2/4P2P/6PB/PPPP1P2/R1B1K3
1764356406,r2k2nr/p5bp/bp1p1p2/2p2Q2/4P2P/5nPB/PPPP1P2/R1B1K3
1764356422,r2k2nr/p5bp/bp1p1p2/2p2Q2/4P2P/5nPB/PPPP1P2/R1BK4
1764356432,r2k2nr/p5bp/bp1p1p2/2p2Q2/4P2P/6PB/PPPP1P2/R1BK2n1
1764356437,r2k2nr/p5bp/bp1p1p2/2p2Q2/4P2P/1P4PB/P1PP1P2/R1BK2n1
1764356440,r2k2nr/p5bp/bp1p1p2/5Q2/2p1P2P/1P4PB/P1PP1P2/R1BK2n1
1764356442,r2k2nr/p5bp/bp1p1p2/5Q2/2P1P2P/6PB/P1PP1P2/R1BK2n1
1764356444,r2k2nr/p5bp/1p1p1p2/5Q2/2b1P2P/6PB/P1PP1P2/R1BK2n1
1764356446,r2k2nr/p5bp/1p1p1p2/5Q2/2b1P2P/B5PB/P1PP1P2/R2K2n1
1764356452,r2k2nr/p5bp/3p1p2/1p3Q2/2b1P2P/B5PB/P1PP1P2/R2K2n1
1764356453,r2k2nr/p5bp/3p1p2/1p3Q2/2b1P2P/6PB/P1PP1P2/R1BK2n1
1764356455,r2k2nr/p5bp/3p1p2/1p1b1Q2/4P2P/6PB/P1PP1P2/R1BK2n1
1764356457,r2k2nr/p5bp/3p1p2/1p1b1Q2/4P2P/B5PB/P1PP1P2/R2K2n1
1764356458,r2k2nr/p5bp/3p1p2/1p3Q2/4P2P/B5PB/b1PP1P2/R2K2n1
1764356458,r2k2nr/p5bp/3p1p2/1p3Q2/4P2P/B5PB/R1PP1P2/3K2n1
1764363791,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR
1764365118,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR
1764365118,rnbqkbnr/pppppppp/8/8/8/4P3/PPPP1PPP/RNBQKBNR
1764365118,rnbqkbnr/ppppp1pp/5p2/8/8/4P3/PPPP1PPP/RNBQKBNR
1764365118,rnbqkbnr/ppppp1pp/5p2/8/5P2/4P3/PPPP2PP/RNBQKBNR
1764365118,rnbqkbnr/ppppp1pp/8/5p2/5P2/4P3/PPPP2PP/RNBQKBNR
1764365118,rnbqkbnr/ppppp1pp/8/5p2/5P2/4PN2/PPPP2PP/RNBQKB1R
1764368061,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR
1764368061,rnbqkbnr/pppppppp/8/8/8/4P3/PPPP1PPP/RNBQKBNR
1764368109,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR
1764368109,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR
1764368112,rnbqkbnr/ppp1pppp/8/3p4/4P3/8/PPPP1PPP/RNBQKBNR
1764368112,rnbqkbnr/ppp1pppp/8/3P4/8/8/PPPP1PPP/RNBQKBNR
1764368119,rnb1kbnr/ppp1pppp/8/3q4/8/8/PPPP1PPP/RNBQKBNR
1764368425,rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR
1764368427,rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R
1764368432,rnbqkbnr/pp2pppp/3p4/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R
1764368441,rnbqkbnr/pp2pppp/3p4/2p5/4P3/8/PPPP1PPP/RNBQKBNR
1764368477,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR
1764368505,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR
1764368507,rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR
1764368508,rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R
1764368510,r1bqkbnr/pp1ppppp/2n5/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R
1764368513,r1bqkbnr/pp1ppppp/2n5/2p5/4P3/2N2N2/PPPP1PPP/R1BQKB1R
1764368514,r1bqkbnr/pp2pppp/2np4/2p5/4P3/2N2N2/PPPP1PPP/R1BQKB1R
1764368516,r1bqkbnr/pp2pppp/2np4/2p1P3/8/2N2N2/PPPP1PPP/R1BQKB1R
1764368521,r1bqkbnr/pp2pppp/3p4/2p1n3/8/2N2N2/PPPP1PPP/R1BQKB1R
1764368524,r1bqkbnr/pp2pppp/3p4/2p1N3/8/2N5/PPPP1PPP/R1BQKB1R
1764368525,r1bqkbnr/pp2pppp/8/2p1p3/8/2N5/PPPP1PPP/R1BQKB1R
1764368529,r1bqkbnr/pp2pppp/8/1Bp1p3/8/2N5/PPPP1PPP/R1BQK2R
1764368531,r2qkbnr/pp1bpppp/8/1Bp1p3/8/2N5/PPPP1PPP/R1BQK2R
1764368535,r2qkbnr/pp1Bpppp/8/2p1p3/8/2N5/PPPP1PPP/R1BQK2R
1764368536,r3kbnr/pp1qpppp/8/2p1p3/8/2N5/PPPP1PPP/R1BQK2R
1764407689,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR
1764407695,rnbqkbnr/pp1ppppp/8/2p5/3P4/8/PPP1PPPP/RNBQKBNR
1768161561,1764407037
1768161592,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR
1768161592,rnbqkbnr/pppppppp/8/8/4P3/4P3/PPPP1PPP/RNBQKBNR
1768161737,rnbqkbnr/pppppppp/8/4p3/4P3/4P3/PPPP1PPP/RNBQKBNR
1768161830,rnbqkbnr/ppp2ppp/8/4p3/4P3/4P3/PPPP1PPP/RNBQKBNR
